2018-07-08 14:37:40.589 [restartedMain] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@34080b1: startup date [Sun Jul 08 14:37:40 CST 2018]; root of context hierarchy
2018-07-08 14:37:47.885 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_121\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Program Files\Java\jdk1.7.0_45\bin;C:\Program Files\Java\jre7\bin;C:\Program Files\Apache Software Foundation\Tomcat 7.0\bin;C:\Program Files\Java\jdk1.8.0_121\bin;C:\Program Files\Java\jre1.8.0_121\bin;D:\NodeJS\;D:\NodeJS\node_global;C:\Program Files\Bandizip\;C:\Users\Administrator\AppData\Roaming\npm;.]
2018-07-08 14:37:48.214 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-07-08 14:37:48.214 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 6097 ms
2018-07-08 14:37:48.323 [localhost-startStop-1] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2018-07-08 14:37:48.323 [localhost-startStop-1] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-07-08 14:37:48.336 [localhost-startStop-1] INFO  com.netflix.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@643988b
2018-07-08 14:37:55.524 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet proxyStreamServlet mapped to [/proxy.stream]
2018-07-08 14:37:55.527 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet HystrixMetricsStreamServlet mapped to [/hystrix.stream]
2018-07-08 14:37:55.528 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-07-08 14:37:55.541 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-07-08 14:37:55.541 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-07-08 14:37:55.541 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-07-08 14:37:55.542 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-07-08 14:37:55.545 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpTraceFilter' to: [/*]
2018-07-08 14:37:55.545 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webMvcMetricsFilter' to: [/*]
2018-07-08 14:37:56.949 [restartedMain] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing FeignContext-auth-center: startup date [Sun Jul 08 14:37:56 CST 2018]; parent: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@246404b7
2018-07-08 14:37:56.995 [restartedMain] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-07-08 14:37:57.778 [restartedMain] INFO  o.s.ui.freemarker.SpringTemplateLoader - SpringTemplateLoader for FreeMarker: using resource loader [org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@246404b7: startup date [Sun Jul 08 14:37:42 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@34080b1] and template loader path [classpath:/templates/]
2018-07-08 14:37:57.780 [restartedMain] INFO  o.s.w.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-07-08 14:37:57.826 [restartedMain] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2018-07-08 14:37:57.828 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-07-08 14:37:58.083 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-08 14:37:59.087 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@246404b7: startup date [Sun Jul 08 14:37:42 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@34080b1
2018-07-08 14:37:59.298 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/contract/save],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdCeContractController.save(java.lang.String) throws java.lang.Exception
2018-07-08 14:37:59.300 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/contract/getContractInfo],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdCeContractController.getContractInfo(java.lang.String) throws java.lang.Exception
2018-07-08 14:37:59.305 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/contracttype/getContractTypes],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdCeContractTypeController.getContractTypes(java.lang.String) throws java.lang.Exception
2018-07-08 14:37:59.307 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/clazzsubject/list],methods=[POST]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeClazzSubjectController.list(java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2018-07-08 14:37:59.311 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/clazzsubject/getSchoolSubject],methods=[POST]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeClazzSubjectController.getSchoolSubject(java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2018-07-08 14:37:59.321 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getEmployeeTitles],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.getEmployeeTitles(java.lang.String)
2018-07-08 14:37:59.325 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/empIsMarriedStatistics],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.empIsMarriedStatistics(java.lang.String)
2018-07-08 14:37:59.326 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getEmployeeInfoByUserId],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.getEmployeeInfoByUserId(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.327 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/queryEmployeeList],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.queryEmployeeList(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.328 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getLonginEmployeeInfo],produces=[application/json;charset=UTF-8]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.zakj.basic.emp.controller.SmdEmployeeController.getLonginEmployeeInfo(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.329 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getEmployees],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.getEmployees(javax.servlet.http.HttpServletRequest)
2018-07-08 14:37:59.329 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getEmpJobs],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.getEmpJobs(java.lang.String) throws java.lang.Exception
2018-07-08 14:37:59.330 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getEmployeeInfo],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.getEmployeeInfo(java.lang.String)
2018-07-08 14:37:59.331 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/empStatistics],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.empEduStatistics(java.lang.String)
2018-07-08 14:37:59.334 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/empSexStatistics],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.empSexStatistics(java.lang.String)
2018-07-08 14:37:59.335 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getCLazzSubject],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.getCLazzSubject(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.335 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getEmployeeList]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.zakj.basic.emp.controller.SmdEmployeeController.getEmployeeList(java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2018-07-08 14:37:59.336 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/getEmployeeJob],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeController.getEmployeeJob(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.337 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/smdemployeeformal/saveEmpFormalData],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.emp.controller.SmdEmployeeFormalController.saveEmpFormalData(java.lang.String)
2018-07-08 14:37:59.338 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/employee/subject/getSubjectsByIds]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.zakj.basic.emp.controller.SmdSsSubjectController.getSubjectsByIds(java.lang.String[])
2018-07-08 14:37:59.341 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/parent/children/update]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.ChildrenController.update(com.zakj.basic.student.entity.Children)
2018-07-08 14:37:59.342 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/parent/children/delete]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.ChildrenController.delete(java.lang.String[])
2018-07-08 14:37:59.342 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/parent/children/queryList]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.ChildrenController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.343 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/parent/children/save],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.ChildrenController.save(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.343 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/parent/children/info/{childrenId}],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.ChildrenController.info(java.lang.String)
2018-07-08 14:37:59.344 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/parent/children/getChildren],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.ChildrenController.getChildren(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.345 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/parent/children/upload/uploadBase64],methods=[POST]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.ChildrenController.base64UpLoad(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-07-08 14:37:59.346 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/clazz/getClazzByGradeId],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.ClazzController.getClazzByGradeId(java.lang.String,java.lang.String)
2018-07-08 14:37:59.347 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/grade/getGrades],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.GradeController.getGrades(java.lang.String,java.lang.String)
2018-07-08 14:37:59.354 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/bind],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.bind(java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2018-07-08 14:37:59.357 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/queryStudentByUserId],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.queryStudentByUserId(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.358 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/querySemesterList],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.querySemesterList(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.359 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getClazzsByGradeId],produces=[application/json;charset=UTF-8]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.zakj.basic.student.controller.SmdSmStudentController.getClazzsByGradeId(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.360 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getStudentByUserId],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.getStudentByUserId(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.361 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/studentSumStatistics],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.studentStatistics(java.lang.String)
2018-07-08 14:37:59.362 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getStudentBasicInfos]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.zakj.basic.student.controller.SmdSmStudentController.getStudentBasicInfos(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.363 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/queryStudentByIds],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.queryStudentByIds(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.364 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/queryList],produces=[application/json;charset=UTF-8]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.zakj.basic.student.controller.SmdSmStudentController.queryList(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.364 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getGradesByOrgId],produces=[application/json;charset=UTF-8]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.zakj.basic.student.controller.SmdSmStudentController.getGradesByOrgId(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.365 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getSemesterList],produces=[application/json;charset=UTF-8]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.zakj.basic.student.controller.SmdSmStudentController.getSemesterList(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.366 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/updateUntie],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.updateUntie(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.367 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getStudentList],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.getStudentList(javax.servlet.http.HttpServletRequest)
2018-07-08 14:37:59.367 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getStudentInfo],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.getStudentInfo(java.lang.String)
2018-07-08 14:37:59.368 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getStudentsById]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.zakj.basic.student.controller.SmdSmStudentController.getStudentsById(java.lang.String[])
2018-07-08 14:37:59.369 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getGradesById]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.zakj.basic.student.controller.SmdSmStudentController.getGradesById(java.lang.String[])
2018-07-08 14:37:59.370 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getClazzById]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.zakj.basic.student.controller.SmdSmStudentController.getClazzById(java.lang.String[])
2018-07-08 14:37:59.371 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/getStudent],produces=[application/json;charset=UTF-8]}" onto public com.zakj.basic.utils.R com.zakj.basic.student.controller.SmdSmStudentController.getStudent(java.util.Map<java.lang.String, java.lang.Object>)
2018-07-08 14:37:59.372 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sys/oss/upload/uploadBase64],methods=[POST]}" onto public com.zakj.basic.utils.R com.zakj.basic.utils.UploadUtil.base64UpLoad(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-07-08 14:37:59.375 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/hystrix/{path}]}" onto public java.lang.String org.springframework.cloud.netflix.hystrix.dashboard.HystrixDashboardController.monitor(java.lang.String,org.springframework.ui.Model,org.springframework.web.context.request.WebRequest)
2018-07-08 14:37:59.375 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/hystrix]}" onto public java.lang.String org.springframework.cloud.netflix.hystrix.dashboard.HystrixDashboardController.home(org.springframework.ui.Model,org.springframework.web.context.request.WebRequest)
2018-07-08 14:37:59.379 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-07-08 14:37:59.380 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-07-08 14:37:59.473 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-08 14:37:59.473 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-08 14:38:01.107 [restartedMain] WARN  o.s.b.d.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
2018-07-08 14:38:01.593 [restartedMain] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2018-07-08 14:38:01.647 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/health],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-07-08 14:38:01.650 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/info],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-07-08 14:38:01.651 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto protected java.util.Map<java.lang.String, java.util.Map<java.lang.String, org.springframework.boot.actuate.endpoint.web.Link>> org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping.links(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-07-08 14:38:01.853 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-07-08 14:38:01.857 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-07-08 14:38:01.877 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'environmentManager' has been autodetected for JMX exposure
2018-07-08 14:38:01.885 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'refreshScope' has been autodetected for JMX exposure
2018-07-08 14:38:01.887 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
